file_name,dominant_emotion,emotions,stress_level
test_0207_aligned.jpg,surprise,"{'angry': 9.726, 'disgust': 0.0, 'fear': 0.649, 'happy': 0.825, 'sad': 0.267, 'surprise': 88.533, 'neutral': 0.0}",Undefined Stress
test_0218_aligned.jpg,surprise,"{'angry': 5.721, 'disgust': 0.002, 'fear': 20.22, 'happy': 12.867, 'sad': 13.147, 'surprise': 38.237, 'neutral': 9.806}",Undefined Stress
test_0219_aligned.jpg,neutral,"{'angry': 0.451, 'disgust': 0.0, 'fear': 1.385, 'happy': 4.589, 'sad': 0.309, 'surprise': 0.845, 'neutral': 92.421}",Low Stress
test_0226_aligned.jpg,angry,"{'angry': 50.354, 'disgust': 0.0, 'fear': 42.096, 'happy': 0.068, 'sad': 0.156, 'surprise': 6.491, 'neutral': 0.834}",High Stress
test_0235_aligned.jpg,fear,"{'angry': 0.165, 'disgust': 0.0, 'fear': 54.167, 'happy': 4.912, 'sad': 0.001, 'surprise': 40.754, 'neutral': 0.0}",Medium Stress
test_0241_aligned.jpg,fear,"{'angry': 0.023, 'disgust': 0.0, 'fear': 56.353, 'happy': 5.652, 'sad': 0.105, 'surprise': 37.624, 'neutral': 0.243}",Medium Stress
test_0245_aligned.jpg,happy,"{'angry': 0.094, 'disgust': 0.0, 'fear': 0.006, 'happy': 98.48, 'sad': 0.012, 'surprise': 0.521, 'neutral': 0.886}",Low Stress
test_0249_aligned.jpg,neutral,"{'angry': 4.733, 'disgust': 0.0, 'fear': 0.19, 'happy': 0.704, 'sad': 0.844, 'surprise': 1.201, 'neutral': 92.329}",Low Stress
test_0259_aligned.jpg,neutral,"{'angry': 0.001, 'disgust': 0.0, 'fear': 0.185, 'happy': 0.279, 'sad': 0.003, 'surprise': 1.815, 'neutral': 97.717}",Low Stress
test_0293_aligned.jpg,angry,"{'angry': 97.557, 'disgust': 0.002, 'fear': 1.477, 'happy': 0.043, 'sad': 0.598, 'surprise': 0.092, 'neutral': 0.231}",High Stress
test_0294_aligned.jpg,neutral,"{'angry': 8.312, 'disgust': 0.002, 'fear': 3.801, 'happy': 0.075, 'sad': 38.28, 'surprise': 0.006, 'neutral': 49.525}",Undefined Stress
test_0297_aligned.jpg,neutral,"{'angry': 28.952, 'disgust': 0.0, 'fear': 0.228, 'happy': 0.082, 'sad': 16.105, 'surprise': 0.001, 'neutral': 54.632}",Low Stress
test_0299_aligned.jpg,neutral,"{'angry': 3.633, 'disgust': 0.0, 'fear': 8.895, 'happy': 1.633, 'sad': 2.4, 'surprise': 0.557, 'neutral': 82.882}",Low Stress
test_0316_aligned.jpg,neutral,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.0, 'sad': 0.03, 'surprise': 0.0, 'neutral': 99.97}",Low Stress
test_0325_aligned.jpg,fear,"{'angry': 27.739, 'disgust': 0.007, 'fear': 48.005, 'happy': 0.495, 'sad': 14.296, 'surprise': 0.2, 'neutral': 9.259}",Undefined Stress
test_0326_aligned.jpg,neutral,"{'angry': 0.004, 'disgust': 0.0, 'fear': 0.022, 'happy': 0.002, 'sad': 0.684, 'surprise': 0.025, 'neutral': 99.264}",Low Stress
test_0359_aligned.jpg,happy,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.068, 'happy': 99.841, 'sad': 0.0, 'surprise': 0.09, 'neutral': 0.0}",Low Stress
test_0361_aligned.jpg,neutral,"{'angry': 0.089, 'disgust': 0.0, 'fear': 0.005, 'happy': 6.602, 'sad': 7.184, 'surprise': 0.001, 'neutral': 86.12}",Low Stress
test_0363_aligned.jpg,neutral,"{'angry': 0.016, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.0, 'sad': 0.032, 'surprise': 0.0, 'neutral': 99.952}",Low Stress
test_0409_aligned.jpg,neutral,"{'angry': 11.05, 'disgust': 0.016, 'fear': 6.105, 'happy': 0.136, 'sad': 26.257, 'surprise': 0.001, 'neutral': 56.436}",Low Stress
test_0413_aligned.jpg,surprise,"{'angry': 0.095, 'disgust': 0.0, 'fear': 0.244, 'happy': 0.0, 'sad': 0.001, 'surprise': 99.654, 'neutral': 0.006}",Medium Stress
test_0416_aligned.jpg,happy,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 98.484, 'sad': 0.0, 'surprise': 0.001, 'neutral': 1.515}",Low Stress
test_0429_aligned.jpg,angry,"{'angry': 70.253, 'disgust': 0.0, 'fear': 0.05, 'happy': 0.273, 'sad': 29.008, 'surprise': 0.008, 'neutral': 0.409}",High Stress
test_0430_aligned.jpg,sad,"{'angry': 18.714, 'disgust': 0.345, 'fear': 18.573, 'happy': 0.055, 'sad': 61.775, 'surprise': 0.068, 'neutral': 0.469}",Undefined Stress
test_0431_aligned.jpg,happy,"{'angry': 9.516, 'disgust': 0.0, 'fear': 0.021, 'happy': 89.236, 'sad': 0.001, 'surprise': 0.113, 'neutral': 1.115}",Low Stress
test_0440_aligned.jpg,happy,"{'angry': 1.61, 'disgust': 0.0, 'fear': 7.01, 'happy': 39.531, 'sad': 11.916, 'surprise': 17.437, 'neutral': 22.496}",Low Stress
test_0441_aligned.jpg,neutral,"{'angry': 3.43, 'disgust': 0.0, 'fear': 0.56, 'happy': 2.045, 'sad': 5.167, 'surprise': 0.019, 'neutral': 88.779}",Low Stress
test_0491_aligned.jpg,neutral,"{'angry': 5.027, 'disgust': 0.0, 'fear': 34.697, 'happy': 0.259, 'sad': 2.068, 'surprise': 20.975, 'neutral': 36.974}",Undefined Stress
test_0517_aligned.jpg,fear,"{'angry': 20.087, 'disgust': 0.067, 'fear': 36.184, 'happy': 0.02, 'sad': 29.109, 'surprise': 3.31, 'neutral': 11.221}",Undefined Stress
test_0526_aligned.jpg,neutral,"{'angry': 2.562, 'disgust': 0.008, 'fear': 25.895, 'happy': 15.647, 'sad': 5.501, 'surprise': 3.238, 'neutral': 47.149}",Undefined Stress
test_0601_aligned.jpg,fear,"{'angry': 2.935, 'disgust': 0.017, 'fear': 46.907, 'happy': 2.756, 'sad': 2.476, 'surprise': 1.55, 'neutral': 43.358}",Undefined Stress
test_0624_aligned.jpg,angry,"{'angry': 48.058, 'disgust': 10.782, 'fear': 6.479, 'happy': 2.326, 'sad': 31.302, 'surprise': 0.059, 'neutral': 0.995}",High Stress
test_0659_aligned.jpg,happy,"{'angry': 0.004, 'disgust': 0.0, 'fear': 0.001, 'happy': 80.567, 'sad': 0.023, 'surprise': 0.044, 'neutral': 19.36}",Low Stress
test_0675_aligned.jpg,neutral,"{'angry': 0.084, 'disgust': 0.0, 'fear': 0.019, 'happy': 22.703, 'sad': 0.477, 'surprise': 0.114, 'neutral': 76.603}",Low Stress
test_0679_aligned.jpg,surprise,"{'angry': 3.396, 'disgust': 0.0, 'fear': 3.98, 'happy': 31.62, 'sad': 0.273, 'surprise': 38.55, 'neutral': 22.183}",Low Stress
test_0684_aligned.jpg,fear,"{'angry': 2.19, 'disgust': 0.0, 'fear': 39.504, 'happy': 0.054, 'sad': 26.613, 'surprise': 5.395, 'neutral': 26.243}",Undefined Stress
test_0706_aligned.jpg,happy,"{'angry': 27.572, 'disgust': 0.0, 'fear': 0.002, 'happy': 56.705, 'sad': 0.063, 'surprise': 0.464, 'neutral': 15.193}",Low Stress
test_0722_aligned.jpg,neutral,"{'angry': 0.0, 'disgust': 0.0, 'fear': 38.513, 'happy': 0.01, 'sad': 0.0, 'surprise': 1.472, 'neutral': 60.005}",Low Stress
test_0731_aligned.jpg,fear,"{'angry': 9.929, 'disgust': 0.37, 'fear': 65.423, 'happy': 0.15, 'sad': 1.744, 'surprise': 21.47, 'neutral': 0.915}",Undefined Stress
test_0754_aligned.jpg,sad,"{'angry': 2.112, 'disgust': 0.0, 'fear': 1.467, 'happy': 0.872, 'sad': 93.544, 'surprise': 0.001, 'neutral': 2.003}",Medium Stress
test_0764_aligned.jpg,neutral,"{'angry': 0.001, 'disgust': 0.0, 'fear': 0.023, 'happy': 0.087, 'sad': 0.053, 'surprise': 0.002, 'neutral': 99.834}",Low Stress
test_0766_aligned.jpg,happy,"{'angry': 0.001, 'disgust': 0.0, 'fear': 0.002, 'happy': 98.898, 'sad': 0.005, 'surprise': 0.0, 'neutral': 1.094}",Low Stress
test_0795_aligned.jpg,neutral,"{'angry': 1.798, 'disgust': 0.0, 'fear': 0.007, 'happy': 0.04, 'sad': 0.758, 'surprise': 0.013, 'neutral': 97.385}",Low Stress
test_0807_aligned.jpg,neutral,"{'angry': 1.473, 'disgust': 0.0, 'fear': 5.876, 'happy': 12.289, 'sad': 4.205, 'surprise': 0.025, 'neutral': 76.134}",Low Stress
test_0812_aligned.jpg,surprise,"{'angry': 0.337, 'disgust': 0.0, 'fear': 15.311, 'happy': 34.069, 'sad': 0.018, 'surprise': 50.239, 'neutral': 0.027}",Low Stress
test_0837_aligned.jpg,happy,"{'angry': 0.001, 'disgust': 0.0, 'fear': 0.007, 'happy': 57.735, 'sad': 0.0, 'surprise': 42.257, 'neutral': 0.0}",Low Stress
test_0839_aligned.jpg,fear,"{'angry': 0.791, 'disgust': 0.0, 'fear': 56.502, 'happy': 2.715, 'sad': 0.911, 'surprise': 35.488, 'neutral': 3.594}",Medium Stress
test_0850_aligned.jpg,happy,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 99.52, 'sad': 0.018, 'surprise': 0.001, 'neutral': 0.462}",Low Stress
test_0851_aligned.jpg,surprise,"{'angry': 0.036, 'disgust': 0.0, 'fear': 23.475, 'happy': 0.001, 'sad': 0.0, 'surprise': 76.488, 'neutral': 0.0}",Medium Stress
test_0863_aligned.jpg,neutral,"{'angry': 0.689, 'disgust': 0.0, 'fear': 0.156, 'happy': 2.346, 'sad': 0.997, 'surprise': 3.456, 'neutral': 92.356}",Low Stress
test_0867_aligned.jpg,neutral,"{'angry': 0.004, 'disgust': 0.0, 'fear': 0.598, 'happy': 0.0, 'sad': 23.179, 'surprise': 0.007, 'neutral': 76.211}",Low Stress
test_0872_aligned.jpg,happy,"{'angry': 20.484, 'disgust': 0.0, 'fear': 0.646, 'happy': 47.6, 'sad': 1.127, 'surprise': 0.016, 'neutral': 30.127}",Low Stress
test_0873_aligned.jpg,neutral,"{'angry': 7.341, 'disgust': 0.0, 'fear': 0.018, 'happy': 0.236, 'sad': 1.002, 'surprise': 2.839, 'neutral': 88.564}",Low Stress
test_0877_aligned.jpg,angry,"{'angry': 90.742, 'disgust': 0.0, 'fear': 0.003, 'happy': 0.0, 'sad': 6.44, 'surprise': 0.0, 'neutral': 2.816}",High Stress
test_0892_aligned.jpg,fear,"{'angry': 10.926, 'disgust': 0.058, 'fear': 51.212, 'happy': 0.606, 'sad': 11.909, 'surprise': 14.779, 'neutral': 10.511}",Undefined Stress
test_0903_aligned.jpg,neutral,"{'angry': 0.008, 'disgust': 0.0, 'fear': 0.001, 'happy': 0.068, 'sad': 0.042, 'surprise': 0.001, 'neutral': 99.879}",Low Stress
test_0913_aligned.jpg,fear,"{'angry': 0.168, 'disgust': 0.0, 'fear': 64.823, 'happy': 2.12, 'sad': 7.938, 'surprise': 0.009, 'neutral': 24.941}",Undefined Stress
test_0919_aligned.jpg,surprise,"{'angry': 1.964, 'disgust': 0.001, 'fear': 14.888, 'happy': 20.387, 'sad': 2.106, 'surprise': 53.63, 'neutral': 7.023}",Undefined Stress
test_0920_aligned.jpg,surprise,"{'angry': 0.853, 'disgust': 0.0, 'fear': 9.229, 'happy': 2.796, 'sad': 0.984, 'surprise': 53.49, 'neutral': 32.649}",Undefined Stress
test_0926_aligned.jpg,happy,"{'angry': 0.209, 'disgust': 0.0, 'fear': 0.04, 'happy': 90.801, 'sad': 1.651, 'surprise': 0.003, 'neutral': 7.295}",Low Stress
test_0964_aligned.jpg,neutral,"{'angry': 0.014, 'disgust': 0.0, 'fear': 0.234, 'happy': 0.139, 'sad': 1.208, 'surprise': 0.001, 'neutral': 98.404}",Low Stress
test_0979_aligned.jpg,happy,"{'angry': 0.019, 'disgust': 0.0, 'fear': 5.114, 'happy': 89.146, 'sad': 0.11, 'surprise': 5.321, 'neutral': 0.289}",Low Stress
test_0987_aligned.jpg,neutral,"{'angry': 1.089, 'disgust': 0.0, 'fear': 0.351, 'happy': 0.036, 'sad': 5.392, 'surprise': 0.0, 'neutral': 93.131}",Low Stress
test_0994_aligned.jpg,angry,"{'angry': 71.885, 'disgust': 0.008, 'fear': 1.713, 'happy': 0.315, 'sad': 0.542, 'surprise': 24.08, 'neutral': 1.457}",High Stress
test_0997_aligned.jpg,neutral,"{'angry': 16.674, 'disgust': 0.0, 'fear': 2.494, 'happy': 0.073, 'sad': 7.474, 'surprise': 0.013, 'neutral': 73.273}",Low Stress
test_1000_aligned.jpg,angry,"{'angry': 40.035, 'disgust': 0.018, 'fear': 9.942, 'happy': 7.549, 'sad': 1.538, 'surprise': 5.316, 'neutral': 35.602}",High Stress
test_1001_aligned.jpg,sad,"{'angry': 2.468, 'disgust': 0.0, 'fear': 0.55, 'happy': 0.062, 'sad': 55.003, 'surprise': 0.0, 'neutral': 41.917}",Undefined Stress
test_1002_aligned.jpg,neutral,"{'angry': 0.008, 'disgust': 0.0, 'fear': 0.001, 'happy': 0.035, 'sad': 0.124, 'surprise': 0.0, 'neutral': 99.831}",Low Stress
test_1015_aligned.jpg,neutral,"{'angry': 2.624, 'disgust': 0.0, 'fear': 0.298, 'happy': 17.481, 'sad': 27.758, 'surprise': 0.022, 'neutral': 51.817}",Low Stress
test_1029_aligned.jpg,happy,"{'angry': 11.772, 'disgust': 0.0, 'fear': 0.0, 'happy': 87.668, 'sad': 0.017, 'surprise': 0.0, 'neutral': 0.543}",Low Stress
test_1031_aligned.jpg,neutral,"{'angry': 0.048, 'disgust': 0.0, 'fear': 0.765, 'happy': 0.04, 'sad': 3.514, 'surprise': 0.47, 'neutral': 95.163}",Low Stress
test_1037_aligned.jpg,neutral,"{'angry': 4.851, 'disgust': 0.0, 'fear': 10.501, 'happy': 3.222, 'sad': 3.773, 'surprise': 9.011, 'neutral': 68.641}",Low Stress
test_1071_aligned.jpg,neutral,"{'angry': 0.292, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.0, 'sad': 0.286, 'surprise': 0.0, 'neutral': 99.422}",Low Stress
test_1072_aligned.jpg,neutral,"{'angry': 3.813, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.002, 'sad': 0.002, 'surprise': 0.0, 'neutral': 96.183}",Low Stress
test_1077_aligned.jpg,happy,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 86.068, 'sad': 0.001, 'surprise': 0.0, 'neutral': 13.931}",Low Stress
test_1080_aligned.jpg,fear,"{'angry': 0.381, 'disgust': 0.0, 'fear': 57.473, 'happy': 0.039, 'sad': 0.485, 'surprise': 40.899, 'neutral': 0.723}",Medium Stress
test_1105_aligned.jpg,surprise,"{'angry': 0.021, 'disgust': 0.0, 'fear': 11.136, 'happy': 0.119, 'sad': 0.308, 'surprise': 88.373, 'neutral': 0.044}",Medium Stress
test_1106_aligned.jpg,neutral,"{'angry': 0.147, 'disgust': 0.0, 'fear': 0.099, 'happy': 5.559, 'sad': 0.643, 'surprise': 0.013, 'neutral': 93.539}",Low Stress
test_1108_aligned.jpg,surprise,"{'angry': 7.653, 'disgust': 0.003, 'fear': 10.046, 'happy': 28.841, 'sad': 0.377, 'surprise': 48.123, 'neutral': 4.958}",Undefined Stress
test_1119_aligned.jpg,angry,"{'angry': 61.708, 'disgust': 0.394, 'fear': 12.556, 'happy': 0.095, 'sad': 13.986, 'surprise': 1.196, 'neutral': 10.065}",High Stress
test_1134_aligned.jpg,surprise,"{'angry': 0.432, 'disgust': 0.056, 'fear': 36.15, 'happy': 2.671, 'sad': 0.004, 'surprise': 60.683, 'neutral': 0.003}",Medium Stress
test_1138_aligned.jpg,surprise,"{'angry': 4.356, 'disgust': 0.006, 'fear': 1.47, 'happy': 0.134, 'sad': 0.013, 'surprise': 94.02, 'neutral': 0.002}",Medium Stress
test_1145_aligned.jpg,happy,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 96.375, 'sad': 0.0, 'surprise': 3.438, 'neutral': 0.187}",Low Stress
test_1146_aligned.jpg,fear,"{'angry': 5.66, 'disgust': 0.039, 'fear': 82.444, 'happy': 0.865, 'sad': 0.123, 'surprise': 10.855, 'neutral': 0.013}",Medium Stress
test_1150_aligned.jpg,fear,"{'angry': 15.901, 'disgust': 0.0, 'fear': 56.822, 'happy': 0.503, 'sad': 2.069, 'surprise': 24.617, 'neutral': 0.089}",Undefined Stress
test_1165_aligned.jpg,surprise,"{'angry': 2.117, 'disgust': 0.0, 'fear': 2.972, 'happy': 0.003, 'sad': 0.0, 'surprise': 91.806, 'neutral': 3.102}",Medium Stress
test_1166_aligned.jpg,surprise,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.0, 'sad': 0.0, 'surprise': 100.0, 'neutral': 0.0}",Medium Stress
test_1194_aligned.jpg,neutral,"{'angry': 3.216, 'disgust': 0.0, 'fear': 1.334, 'happy': 0.264, 'sad': 2.876, 'surprise': 0.289, 'neutral': 92.022}",Low Stress
test_1204_aligned.jpg,neutral,"{'angry': 0.986, 'disgust': 0.001, 'fear': 7.621, 'happy': 1.701, 'sad': 2.38, 'surprise': 0.214, 'neutral': 87.097}",Low Stress
test_1210_aligned.jpg,angry,"{'angry': 95.253, 'disgust': 0.003, 'fear': 0.149, 'happy': 0.005, 'sad': 1.712, 'surprise': 0.003, 'neutral': 2.875}",High Stress
test_1227_aligned.jpg,fear,"{'angry': 4.302, 'disgust': 0.0, 'fear': 91.085, 'happy': 0.0, 'sad': 4.15, 'surprise': 0.027, 'neutral': 0.436}",Medium Stress
test_1244_aligned.jpg,neutral,"{'angry': 10.481, 'disgust': 0.0, 'fear': 3.969, 'happy': 0.544, 'sad': 10.283, 'surprise': 1.664, 'neutral': 73.059}",Low Stress
test_1251_aligned.jpg,angry,"{'angry': 56.189, 'disgust': 12.479, 'fear': 12.949, 'happy': 0.008, 'sad': 0.548, 'surprise': 17.684, 'neutral': 0.143}",High Stress
test_1254_aligned.jpg,neutral,"{'angry': 0.003, 'disgust': 0.0, 'fear': 0.106, 'happy': 0.142, 'sad': 0.163, 'surprise': 0.056, 'neutral': 99.53}",Low Stress
test_1266_aligned.jpg,surprise,"{'angry': 1.429, 'disgust': 0.0, 'fear': 3.215, 'happy': 0.516, 'sad': 11.131, 'surprise': 65.838, 'neutral': 17.872}",Undefined Stress
test_1267_aligned.jpg,neutral,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.004, 'sad': 0.004, 'surprise': 0.002, 'neutral': 99.989}",Low Stress
test_1271_aligned.jpg,neutral,"{'angry': 0.645, 'disgust': 0.0, 'fear': 5.182, 'happy': 0.556, 'sad': 4.304, 'surprise': 8.882, 'neutral': 80.43}",Low Stress
test_1278_aligned.jpg,neutral,"{'angry': 24.453, 'disgust': 0.0, 'fear': 0.627, 'happy': 0.0, 'sad': 9.728, 'surprise': 0.0, 'neutral': 65.191}",Low Stress
test_1280_aligned.jpg,neutral,"{'angry': 0.188, 'disgust': 0.0, 'fear': 1.032, 'happy': 0.013, 'sad': 0.48, 'surprise': 24.894, 'neutral': 73.393}",Low Stress
test_1282_aligned.jpg,neutral,"{'angry': 19.555, 'disgust': 0.001, 'fear': 1.246, 'happy': 0.135, 'sad': 29.214, 'surprise': 0.343, 'neutral': 49.507}",Undefined Stress
test_1283_aligned.jpg,neutral,"{'angry': 1.61, 'disgust': 0.0, 'fear': 0.029, 'happy': 0.038, 'sad': 1.0, 'surprise': 0.003, 'neutral': 97.321}",Low Stress
test_1284_aligned.jpg,surprise,"{'angry': 0.04, 'disgust': 0.0, 'fear': 0.06, 'happy': 0.019, 'sad': 0.006, 'surprise': 99.872, 'neutral': 0.004}",Medium Stress
test_1285_aligned.jpg,sad,"{'angry': 17.375, 'disgust': 0.0, 'fear': 1.965, 'happy': 0.0, 'sad': 80.196, 'surprise': 0.0, 'neutral': 0.464}",Undefined Stress
test_1317_aligned.jpg,fear,"{'angry': 0.333, 'disgust': 0.0, 'fear': 77.314, 'happy': 0.011, 'sad': 2.11, 'surprise': 19.545, 'neutral': 0.688}",Medium Stress
test_1320_aligned.jpg,neutral,"{'angry': 1.634, 'disgust': 0.0, 'fear': 0.838, 'happy': 0.0, 'sad': 16.962, 'surprise': 0.0, 'neutral': 80.565}",Low Stress
test_1331_aligned.jpg,surprise,"{'angry': 14.657, 'disgust': 0.0, 'fear': 0.044, 'happy': 0.025, 'sad': 0.001, 'surprise': 85.261, 'neutral': 0.012}",Undefined Stress
test_1332_aligned.jpg,neutral,"{'angry': 8.707, 'disgust': 0.013, 'fear': 26.345, 'happy': 0.061, 'sad': 15.63, 'surprise': 12.391, 'neutral': 36.853}",Undefined Stress
test_1333_aligned.jpg,neutral,"{'angry': 0.222, 'disgust': 0.0, 'fear': 2.324, 'happy': 1.088, 'sad': 5.683, 'surprise': 30.937, 'neutral': 59.747}",Low Stress
test_1334_aligned.jpg,surprise,"{'angry': 2.551, 'disgust': 0.039, 'fear': 12.998, 'happy': 0.151, 'sad': 3.835, 'surprise': 76.107, 'neutral': 4.32}",Medium Stress
test_1338_aligned.jpg,angry,"{'angry': 94.298, 'disgust': 0.003, 'fear': 0.458, 'happy': 0.107, 'sad': 0.001, 'surprise': 5.127, 'neutral': 0.007}",High Stress
test_1342_aligned.jpg,surprise,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.013, 'happy': 0.0, 'sad': 0.0, 'surprise': 99.986, 'neutral': 0.0}",Medium Stress
test_1345_aligned.jpg,happy,"{'angry': 0.62, 'disgust': 0.004, 'fear': 27.554, 'happy': 39.925, 'sad': 28.185, 'surprise': 3.049, 'neutral': 0.663}",Low Stress
test_1347_aligned.jpg,fear,"{'angry': 0.251, 'disgust': 0.0, 'fear': 85.567, 'happy': 0.036, 'sad': 0.006, 'surprise': 14.139, 'neutral': 0.0}",Medium Stress
test_1376_aligned.jpg,fear,"{'angry': 20.709, 'disgust': 3.534, 'fear': 38.509, 'happy': 0.028, 'sad': 3.538, 'surprise': 33.617, 'neutral': 0.064}",Undefined Stress
test_1379_aligned.jpg,happy,"{'angry': 0.001, 'disgust': 0.0, 'fear': 16.492, 'happy': 64.496, 'sad': 0.02, 'surprise': 6.944, 'neutral': 12.048}",Low Stress
test_1388_aligned.jpg,fear,"{'angry': 0.793, 'disgust': 0.0, 'fear': 99.189, 'happy': 0.005, 'sad': 0.011, 'surprise': 0.002, 'neutral': 0.0}",Medium Stress
test_1400_aligned.jpg,neutral,"{'angry': 0.164, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.0, 'sad': 0.002, 'surprise': 0.0, 'neutral': 99.834}",Low Stress
test_1403_aligned.jpg,neutral,"{'angry': 21.955, 'disgust': 0.003, 'fear': 30.202, 'happy': 0.139, 'sad': 6.067, 'surprise': 4.937, 'neutral': 36.695}",Undefined Stress
test_1417_aligned.jpg,neutral,"{'angry': 0.098, 'disgust': 0.0, 'fear': 0.241, 'happy': 0.41, 'sad': 1.075, 'surprise': 0.0, 'neutral': 98.176}",Low Stress
test_1429_aligned.jpg,surprise,"{'angry': 0.0, 'disgust': 0.0, 'fear': 2.939, 'happy': 0.0, 'sad': 0.0, 'surprise': 97.061, 'neutral': 0.0}",Medium Stress
test_1432_aligned.jpg,surprise,"{'angry': 0.001, 'disgust': 0.0, 'fear': 0.018, 'happy': 0.006, 'sad': 0.0, 'surprise': 99.975, 'neutral': 0.0}",Medium Stress
