file_name,dominant_emotion,emotions,stress_level
test_0434_aligned.jpg,neutral,"{'angry': 0.008, 'disgust': 0.0, 'fear': 0.047, 'happy': 2.017, 'sad': 2.513, 'surprise': 0.0, 'neutral': 95.415}",Low Stress
test_0438_aligned.jpg,fear,"{'angry': 0.423, 'disgust': 0.0, 'fear': 76.065, 'happy': 5.929, 'sad': 16.46, 'surprise': 0.231, 'neutral': 0.891}",Medium Stress
test_0470_aligned.jpg,angry,"{'angry': 95.337, 'disgust': 0.114, 'fear': 3.74, 'happy': 0.035, 'sad': 0.734, 'surprise': 0.033, 'neutral': 0.007}",High Stress
test_0476_aligned.jpg,angry,"{'angry': 73.994, 'disgust': 0.028, 'fear': 0.049, 'happy': 0.003, 'sad': 13.844, 'surprise': 0.0, 'neutral': 12.083}",High Stress
test_0483_aligned.jpg,fear,"{'angry': 25.401, 'disgust': 0.478, 'fear': 62.877, 'happy': 10.225, 'sad': 1.011, 'surprise': 0.007, 'neutral': 0.0}",Undefined Stress
test_0513_aligned.jpg,sad,"{'angry': 0.684, 'disgust': 0.019, 'fear': 1.01, 'happy': 0.05, 'sad': 98.233, 'surprise': 0.0, 'neutral': 0.003}",Medium Stress
test_0514_aligned.jpg,fear,"{'angry': 0.08, 'disgust': 0.015, 'fear': 89.343, 'happy': 0.28, 'sad': 0.079, 'surprise': 8.839, 'neutral': 1.364}",Medium Stress
test_0566_aligned.jpg,sad,"{'angry': 4.006, 'disgust': 0.006, 'fear': 2.17, 'happy': 0.399, 'sad': 79.655, 'surprise': 0.0, 'neutral': 13.764}",Undefined Stress
test_0715_aligned.jpg,sad,"{'angry': 18.307, 'disgust': 0.011, 'fear': 18.842, 'happy': 0.004, 'sad': 62.093, 'surprise': 0.131, 'neutral': 0.613}",Undefined Stress
test_0719_aligned.jpg,happy,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 99.845, 'sad': 0.155, 'surprise': 0.0, 'neutral': 0.0}",Low Stress
test_0721_aligned.jpg,sad,"{'angry': 2.559, 'disgust': 0.007, 'fear': 3.777, 'happy': 8.282, 'sad': 84.712, 'surprise': 0.642, 'neutral': 0.021}",Undefined Stress
test_0736_aligned.jpg,sad,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.074, 'happy': 0.0, 'sad': 99.925, 'surprise': 0.0, 'neutral': 0.001}",Medium Stress
test_0810_aligned.jpg,fear,"{'angry': 0.056, 'disgust': 0.0, 'fear': 84.207, 'happy': 0.305, 'sad': 10.263, 'surprise': 0.007, 'neutral': 5.163}",Medium Stress
test_0845_aligned.jpg,happy,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 100.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}",Low Stress
test_0847_aligned.jpg,angry,"{'angry': 64.059, 'disgust': 1.163, 'fear': 8.333, 'happy': 0.384, 'sad': 19.907, 'surprise': 0.084, 'neutral': 6.07}",High Stress
test_0891_aligned.jpg,disgust,"{'angry': 19.402, 'disgust': 75.723, 'fear': 1.917, 'happy': 0.068, 'sad': 2.868, 'surprise': 0.001, 'neutral': 0.021}",High Stress
test_0917_aligned.jpg,sad,"{'angry': 0.009, 'disgust': 0.0, 'fear': 0.411, 'happy': 0.001, 'sad': 79.811, 'surprise': 0.0, 'neutral': 19.768}",Undefined Stress
test_0918_aligned.jpg,fear,"{'angry': 0.005, 'disgust': 0.0, 'fear': 99.899, 'happy': 0.011, 'sad': 0.084, 'surprise': 0.0, 'neutral': 0.0}",Medium Stress
test_0925_aligned.jpg,sad,"{'angry': 0.084, 'disgust': 0.0, 'fear': 0.001, 'happy': 0.01, 'sad': 99.899, 'surprise': 0.0, 'neutral': 0.006}",Medium Stress
test_0952_aligned.jpg,sad,"{'angry': 13.147, 'disgust': 32.984, 'fear': 0.847, 'happy': 0.071, 'sad': 46.042, 'surprise': 0.003, 'neutral': 6.907}",High Stress
test_0957_aligned.jpg,sad,"{'angry': 0.053, 'disgust': 0.003, 'fear': 1.881, 'happy': 0.9, 'sad': 51.967, 'surprise': 0.0, 'neutral': 45.196}",Undefined Stress
test_0966_aligned.jpg,happy,"{'angry': 1.826, 'disgust': 0.017, 'fear': 1.07, 'happy': 96.86, 'sad': 0.08, 'surprise': 0.014, 'neutral': 0.133}",Low Stress
test_0968_aligned.jpg,sad,"{'angry': 0.005, 'disgust': 0.0, 'fear': 31.426, 'happy': 0.0, 'sad': 68.569, 'surprise': 0.0, 'neutral': 0.0}",Medium Stress
test_0998_aligned.jpg,sad,"{'angry': 10.33, 'disgust': 0.195, 'fear': 13.224, 'happy': 0.817, 'sad': 64.13, 'surprise': 0.034, 'neutral': 11.271}",Undefined Stress
test_1060_aligned.jpg,happy,"{'angry': 5.193, 'disgust': 3.641, 'fear': 34.786, 'happy': 51.814, 'sad': 4.333, 'surprise': 0.003, 'neutral': 0.23}",Low Stress
test_1081_aligned.jpg,neutral,"{'angry': 3.847, 'disgust': 0.053, 'fear': 9.489, 'happy': 0.553, 'sad': 35.914, 'surprise': 2.006, 'neutral': 48.138}",Undefined Stress
test_1083_aligned.jpg,fear,"{'angry': 1.952, 'disgust': 0.001, 'fear': 82.853, 'happy': 1.449, 'sad': 0.603, 'surprise': 13.117, 'neutral': 0.025}",Medium Stress
test_1088_aligned.jpg,surprise,"{'angry': 3.858, 'disgust': 0.097, 'fear': 22.662, 'happy': 12.006, 'sad': 8.714, 'surprise': 51.037, 'neutral': 1.626}",Undefined Stress
test_1095_aligned.jpg,sad,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.009, 'happy': 0.0, 'sad': 99.99, 'surprise': 0.0, 'neutral': 0.001}",Medium Stress
test_1104_aligned.jpg,disgust,"{'angry': 0.918, 'disgust': 97.354, 'fear': 0.324, 'happy': 0.258, 'sad': 0.368, 'surprise': 0.494, 'neutral': 0.284}",High Stress
test_1121_aligned.jpg,sad,"{'angry': 0.005, 'disgust': 0.0, 'fear': 0.011, 'happy': 0.0, 'sad': 99.984, 'surprise': 0.0, 'neutral': 0.0}",Medium Stress
test_1142_aligned.jpg,neutral,"{'angry': 0.051, 'disgust': 0.0, 'fear': 0.001, 'happy': 41.979, 'sad': 1.132, 'surprise': 0.011, 'neutral': 56.826}",Low Stress
test_1148_aligned.jpg,fear,"{'angry': 1.868, 'disgust': 0.005, 'fear': 79.011, 'happy': 0.016, 'sad': 18.864, 'surprise': 0.001, 'neutral': 0.235}",Medium Stress
test_1156_aligned.jpg,sad,"{'angry': 0.031, 'disgust': 0.002, 'fear': 1.595, 'happy': 0.034, 'sad': 96.929, 'surprise': 0.003, 'neutral': 1.408}",Medium Stress
test_1174_aligned.jpg,sad,"{'angry': 0.0, 'disgust': 0.0, 'fear': 2.247, 'happy': 0.0, 'sad': 97.753, 'surprise': 0.0, 'neutral': 0.0}",Medium Stress
test_1195_aligned.jpg,angry,"{'angry': 33.093, 'disgust': 13.123, 'fear': 23.607, 'happy': 17.373, 'sad': 12.772, 'surprise': 0.004, 'neutral': 0.028}",High Stress
test_1212_aligned.jpg,fear,"{'angry': 0.071, 'disgust': 0.0, 'fear': 96.782, 'happy': 0.112, 'sad': 1.595, 'surprise': 0.266, 'neutral': 1.174}",Medium Stress
test_1223_aligned.jpg,happy,"{'angry': 0.003, 'disgust': 0.0, 'fear': 0.002, 'happy': 99.985, 'sad': 0.01, 'surprise': 0.0, 'neutral': 0.0}",Low Stress
test_1233_aligned.jpg,happy,"{'angry': 0.018, 'disgust': 0.0, 'fear': 0.348, 'happy': 94.129, 'sad': 0.066, 'surprise': 1.398, 'neutral': 4.042}",Low Stress
test_1246_aligned.jpg,sad,"{'angry': 0.048, 'disgust': 0.0, 'fear': 29.325, 'happy': 0.0, 'sad': 42.575, 'surprise': 0.0, 'neutral': 28.051}",Undefined Stress
test_1262_aligned.jpg,sad,"{'angry': 12.134, 'disgust': 0.036, 'fear': 0.359, 'happy': 0.037, 'sad': 63.739, 'surprise': 0.0, 'neutral': 23.695}",Undefined Stress
test_1344_aligned.jpg,happy,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.022, 'happy': 99.711, 'sad': 0.267, 'surprise': 0.0, 'neutral': 0.0}",Low Stress
test_1349_aligned.jpg,sad,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.268, 'happy': 0.0, 'sad': 99.731, 'surprise': 0.0, 'neutral': 0.001}",Medium Stress
test_1368_aligned.jpg,sad,"{'angry': 1.182, 'disgust': 0.0, 'fear': 5.911, 'happy': 0.007, 'sad': 92.894, 'surprise': 0.0, 'neutral': 0.006}",Medium Stress
test_1370_aligned.jpg,angry,"{'angry': 50.64, 'disgust': 0.255, 'fear': 33.644, 'happy': 8.123, 'sad': 3.475, 'surprise': 3.861, 'neutral': 0.002}",High Stress
test_1382_aligned.jpg,happy,"{'angry': 0.473, 'disgust': 0.166, 'fear': 7.242, 'happy': 68.609, 'sad': 0.318, 'surprise': 3.211, 'neutral': 19.981}",Low Stress
test_1399_aligned.jpg,happy,"{'angry': 0.607, 'disgust': 0.0, 'fear': 0.029, 'happy': 92.342, 'sad': 3.187, 'surprise': 0.055, 'neutral': 3.781}",Low Stress
test_1416_aligned.jpg,sad,"{'angry': 1.147, 'disgust': 0.024, 'fear': 0.164, 'happy': 33.29, 'sad': 64.455, 'surprise': 0.003, 'neutral': 0.916}",Low Stress
test_1436_aligned.jpg,sad,"{'angry': 0.001, 'disgust': 0.0, 'fear': 0.219, 'happy': 0.009, 'sad': 99.727, 'surprise': 0.0, 'neutral': 0.044}",Medium Stress
test_1450_aligned.jpg,sad,"{'angry': 0.158, 'disgust': 0.0, 'fear': 5.156, 'happy': 30.171, 'sad': 64.512, 'surprise': 0.0, 'neutral': 0.002}",Low Stress
test_1454_aligned.jpg,sad,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.025, 'happy': 0.0, 'sad': 99.897, 'surprise': 0.0, 'neutral': 0.078}",Medium Stress
test_1470_aligned.jpg,neutral,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.0, 'sad': 0.087, 'surprise': 0.0, 'neutral': 99.912}",Low Stress
test_1515_aligned.jpg,sad,"{'angry': 0.759, 'disgust': 0.001, 'fear': 2.645, 'happy': 0.001, 'sad': 96.591, 'surprise': 0.0, 'neutral': 0.003}",Medium Stress
test_1536_aligned.jpg,neutral,"{'angry': 6.816, 'disgust': 0.001, 'fear': 5.731, 'happy': 1.612, 'sad': 34.149, 'surprise': 0.155, 'neutral': 51.536}",Low Stress
test_1546_aligned.jpg,happy,"{'angry': 0.03, 'disgust': 0.0, 'fear': 0.044, 'happy': 99.517, 'sad': 0.34, 'surprise': 0.001, 'neutral': 0.069}",Low Stress
test_1576_aligned.jpg,happy,"{'angry': 0.008, 'disgust': 0.0, 'fear': 5.939, 'happy': 94.048, 'sad': 0.005, 'surprise': 0.0, 'neutral': 0.0}",Low Stress
test_1598_aligned.jpg,sad,"{'angry': 4.335, 'disgust': 0.0, 'fear': 0.241, 'happy': 0.001, 'sad': 85.137, 'surprise': 0.0, 'neutral': 10.286}",Undefined Stress
test_1612_aligned.jpg,neutral,"{'angry': 0.001, 'disgust': 0.0, 'fear': 0.338, 'happy': 0.001, 'sad': 0.572, 'surprise': 0.061, 'neutral': 99.026}",Low Stress
test_1630_aligned.jpg,happy,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 100.0, 'sad': 0.0, 'surprise': 0.0, 'neutral': 0.0}",Low Stress
test_1673_aligned.jpg,sad,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.006, 'happy': 0.001, 'sad': 99.993, 'surprise': 0.0, 'neutral': 0.0}",Medium Stress
test_1675_aligned.jpg,happy,"{'angry': 5.894, 'disgust': 0.031, 'fear': 3.052, 'happy': 65.366, 'sad': 9.829, 'surprise': 0.024, 'neutral': 15.805}",Low Stress
test_1715_aligned.jpg,fear,"{'angry': 15.516, 'disgust': 0.079, 'fear': 68.522, 'happy': 0.287, 'sad': 15.514, 'surprise': 0.05, 'neutral': 0.032}",Undefined Stress
test_1728_aligned.jpg,surprise,"{'angry': 2.108, 'disgust': 0.002, 'fear': 11.694, 'happy': 11.728, 'sad': 0.649, 'surprise': 73.799, 'neutral': 0.02}",Undefined Stress
test_1730_aligned.jpg,angry,"{'angry': 93.037, 'disgust': 0.112, 'fear': 0.047, 'happy': 0.42, 'sad': 3.874, 'surprise': 0.0, 'neutral': 2.511}",High Stress
test_1735_aligned.jpg,sad,"{'angry': 8.942, 'disgust': 0.003, 'fear': 1.61, 'happy': 0.197, 'sad': 83.64, 'surprise': 0.004, 'neutral': 5.603}",Undefined Stress
test_1742_aligned.jpg,sad,"{'angry': 0.745, 'disgust': 0.002, 'fear': 0.387, 'happy': 0.002, 'sad': 82.865, 'surprise': 0.0, 'neutral': 15.999}",Undefined Stress
test_1747_aligned.jpg,sad,"{'angry': 0.155, 'disgust': 0.0, 'fear': 4.793, 'happy': 0.048, 'sad': 94.766, 'surprise': 0.0, 'neutral': 0.237}",Medium Stress
test_1767_aligned.jpg,disgust,"{'angry': 0.793, 'disgust': 68.625, 'fear': 29.308, 'happy': 0.023, 'sad': 0.0, 'surprise': 1.25, 'neutral': 0.001}",High Stress
test_1776_aligned.jpg,neutral,"{'angry': 0.005, 'disgust': 0.0, 'fear': 22.444, 'happy': 22.727, 'sad': 5.805, 'surprise': 4.891, 'neutral': 44.127}",Undefined Stress
test_1798_aligned.jpg,sad,"{'angry': 0.011, 'disgust': 0.0, 'fear': 4.381, 'happy': 3.214, 'sad': 55.951, 'surprise': 0.001, 'neutral': 36.443}",Undefined Stress
test_1800_aligned.jpg,happy,"{'angry': 0.527, 'disgust': 0.196, 'fear': 41.253, 'happy': 55.576, 'sad': 2.282, 'surprise': 0.009, 'neutral': 0.157}",Low Stress
test_1806_aligned.jpg,fear,"{'angry': 16.292, 'disgust': 0.043, 'fear': 76.21, 'happy': 1.052, 'sad': 0.053, 'surprise': 6.21, 'neutral': 0.141}",Undefined Stress
test_1808_aligned.jpg,happy,"{'angry': 0.122, 'disgust': 0.0, 'fear': 0.188, 'happy': 71.917, 'sad': 0.12, 'surprise': 0.139, 'neutral': 27.513}",Low Stress
test_1809_aligned.jpg,happy,"{'angry': 0.849, 'disgust': 0.002, 'fear': 6.252, 'happy': 81.516, 'sad': 8.062, 'surprise': 2.443, 'neutral': 0.877}",Low Stress
test_1810_aligned.jpg,sad,"{'angry': 4.771, 'disgust': 0.0, 'fear': 2.232, 'happy': 0.0, 'sad': 90.225, 'surprise': 0.0, 'neutral': 2.772}",Medium Stress
test_1818_aligned.jpg,fear,"{'angry': 0.038, 'disgust': 0.0, 'fear': 43.526, 'happy': 0.553, 'sad': 36.447, 'surprise': 0.001, 'neutral': 19.436}",Undefined Stress
test_1843_aligned.jpg,angry,"{'angry': 94.024, 'disgust': 0.004, 'fear': 1.609, 'happy': 0.008, 'sad': 3.73, 'surprise': 0.005, 'neutral': 0.62}",High Stress
test_1847_aligned.jpg,sad,"{'angry': 0.007, 'disgust': 0.0, 'fear': 2.512, 'happy': 0.02, 'sad': 97.46, 'surprise': 0.0, 'neutral': 0.0}",Medium Stress
test_1854_aligned.jpg,angry,"{'angry': 83.659, 'disgust': 0.804, 'fear': 12.125, 'happy': 0.014, 'sad': 3.154, 'surprise': 0.088, 'neutral': 0.157}",High Stress
test_1872_aligned.jpg,fear,"{'angry': 2.246, 'disgust': 0.0, 'fear': 50.371, 'happy': 0.002, 'sad': 24.068, 'surprise': 0.001, 'neutral': 23.312}",Undefined Stress
test_1882_aligned.jpg,sad,"{'angry': 0.012, 'disgust': 0.003, 'fear': 39.317, 'happy': 0.074, 'sad': 59.851, 'surprise': 0.0, 'neutral': 0.742}",Medium Stress
test_1893_aligned.jpg,angry,"{'angry': 85.508, 'disgust': 0.0, 'fear': 10.871, 'happy': 1.567, 'sad': 1.325, 'surprise': 0.729, 'neutral': 0.0}",High Stress
test_1902_aligned.jpg,happy,"{'angry': 0.001, 'disgust': 0.0, 'fear': 0.0, 'happy': 99.983, 'sad': 0.016, 'surprise': 0.001, 'neutral': 0.0}",Low Stress
test_1929_aligned.jpg,angry,"{'angry': 53.073, 'disgust': 0.121, 'fear': 1.508, 'happy': 38.662, 'sad': 3.811, 'surprise': 0.089, 'neutral': 2.736}",Low Stress
test_1937_aligned.jpg,fear,"{'angry': 8.425, 'disgust': 0.012, 'fear': 39.814, 'happy': 32.894, 'sad': 2.057, 'surprise': 16.795, 'neutral': 0.003}",Low Stress
test_1943_aligned.jpg,fear,"{'angry': 0.08, 'disgust': 0.0, 'fear': 90.65, 'happy': 0.0, 'sad': 9.25, 'surprise': 0.0, 'neutral': 0.019}",Medium Stress
test_1952_aligned.jpg,happy,"{'angry': 0.01, 'disgust': 0.0, 'fear': 0.12, 'happy': 86.307, 'sad': 13.097, 'surprise': 0.0, 'neutral': 0.465}",Low Stress
test_2013_aligned.jpg,happy,"{'angry': 0.011, 'disgust': 0.0, 'fear': 0.0, 'happy': 99.669, 'sad': 0.317, 'surprise': 0.0, 'neutral': 0.003}",Low Stress
test_2026_aligned.jpg,happy,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 99.995, 'sad': 0.0, 'surprise': 0.004, 'neutral': 0.0}",Low Stress
test_2050_aligned.jpg,fear,"{'angry': 4.4, 'disgust': 0.002, 'fear': 36.569, 'happy': 33.009, 'sad': 22.06, 'surprise': 0.063, 'neutral': 3.897}",Low Stress
test_2052_aligned.jpg,happy,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 94.432, 'sad': 2.935, 'surprise': 0.0, 'neutral': 2.633}",Low Stress
test_2053_aligned.jpg,sad,"{'angry': 12.329, 'disgust': 0.01, 'fear': 8.186, 'happy': 3.095, 'sad': 75.235, 'surprise': 0.149, 'neutral': 0.997}",Undefined Stress
test_2061_aligned.jpg,angry,"{'angry': 53.811, 'disgust': 0.003, 'fear': 0.756, 'happy': 0.0, 'sad': 36.247, 'surprise': 0.0, 'neutral': 9.182}",High Stress
test_2070_aligned.jpg,sad,"{'angry': 7.825, 'disgust': 0.001, 'fear': 1.102, 'happy': 0.022, 'sad': 91.048, 'surprise': 0.0, 'neutral': 0.001}",Medium Stress
test_2080_aligned.jpg,sad,"{'angry': 0.013, 'disgust': 0.002, 'fear': 0.044, 'happy': 0.201, 'sad': 99.543, 'surprise': 0.0, 'neutral': 0.197}",Medium Stress
test_2088_aligned.jpg,fear,"{'angry': 4.726, 'disgust': 0.038, 'fear': 46.947, 'happy': 9.035, 'sad': 13.961, 'surprise': 0.323, 'neutral': 24.97}",Undefined Stress
test_2095_aligned.jpg,sad,"{'angry': 0.001, 'disgust': 0.0, 'fear': 0.789, 'happy': 46.953, 'sad': 52.19, 'surprise': 0.0, 'neutral': 0.067}",Low Stress
test_2096_aligned.jpg,sad,"{'angry': 4.447, 'disgust': 0.0, 'fear': 0.004, 'happy': 0.295, 'sad': 95.179, 'surprise': 0.0, 'neutral': 0.074}",Medium Stress
test_2097_aligned.jpg,sad,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.015, 'happy': 0.0, 'sad': 99.985, 'surprise': 0.0, 'neutral': 0.0}",Medium Stress
test_2102_aligned.jpg,fear,"{'angry': 0.002, 'disgust': 0.0, 'fear': 99.991, 'happy': 0.0, 'sad': 0.007, 'surprise': 0.0, 'neutral': 0.0}",Medium Stress
test_2132_aligned.jpg,fear,"{'angry': 22.172, 'disgust': 0.053, 'fear': 47.621, 'happy': 4.016, 'sad': 21.154, 'surprise': 0.434, 'neutral': 4.55}",Undefined Stress
test_2157_aligned.jpg,sad,"{'angry': 0.005, 'disgust': 0.0, 'fear': 2.636, 'happy': 0.001, 'sad': 97.358, 'surprise': 0.0, 'neutral': 0.0}",Medium Stress
test_2188_aligned.jpg,sad,"{'angry': 1.365, 'disgust': 0.008, 'fear': 9.328, 'happy': 0.027, 'sad': 89.214, 'surprise': 0.0, 'neutral': 0.059}",Medium Stress
test_2193_aligned.jpg,happy,"{'angry': 0.002, 'disgust': 0.0, 'fear': 0.0, 'happy': 64.598, 'sad': 35.392, 'surprise': 0.0, 'neutral': 0.008}",Low Stress
test_2211_aligned.jpg,sad,"{'angry': 0.026, 'disgust': 0.001, 'fear': 0.142, 'happy': 0.041, 'sad': 99.712, 'surprise': 0.0, 'neutral': 0.079}",Medium Stress
test_2216_aligned.jpg,sad,"{'angry': 0.0, 'disgust': 0.0, 'fear': 0.0, 'happy': 0.002, 'sad': 99.998, 'surprise': 0.0, 'neutral': 0.0}",Medium Stress
test_2227_aligned.jpg,happy,"{'angry': 0.812, 'disgust': 0.0, 'fear': 0.137, 'happy': 91.244, 'sad': 7.736, 'surprise': 0.0, 'neutral': 0.071}",Low Stress
test_2247_aligned.jpg,sad,"{'angry': 0.656, 'disgust': 0.0, 'fear': 1.12, 'happy': 24.001, 'sad': 73.163, 'surprise': 0.0, 'neutral': 1.06}",Undefined Stress
test_2402_aligned.jpg,sad,"{'angry': 3.146, 'disgust': 1.52, 'fear': 2.164, 'happy': 28.761, 'sad': 47.481, 'surprise': 0.016, 'neutral': 16.911}",Undefined Stress
test_2411_aligned.jpg,sad,"{'angry': 3.846, 'disgust': 0.972, 'fear': 4.409, 'happy': 0.892, 'sad': 69.709, 'surprise': 0.048, 'neutral': 20.123}",Undefined Stress
test_2475_aligned.jpg,sad,"{'angry': 20.009, 'disgust': 0.0, 'fear': 7.056, 'happy': 0.722, 'sad': 62.047, 'surprise': 0.044, 'neutral': 10.122}",Undefined Stress
test_2477_aligned.jpg,sad,"{'angry': 0.218, 'disgust': 0.0, 'fear': 27.35, 'happy': 1.031, 'sad': 44.938, 'surprise': 0.003, 'neutral': 26.46}",Undefined Stress
test_2553_aligned.jpg,sad,"{'angry': 1.554, 'disgust': 0.054, 'fear': 5.212, 'happy': 4.059, 'sad': 65.898, 'surprise': 0.002, 'neutral': 23.222}",Undefined Stress
test_2604_aligned.jpg,sad,"{'angry': 0.058, 'disgust': 0.0, 'fear': 1.271, 'happy': 0.004, 'sad': 98.597, 'surprise': 0.0, 'neutral': 0.07}",Medium Stress
test_2643_aligned.jpg,sad,"{'angry': 0.056, 'disgust': 0.001, 'fear': 0.835, 'happy': 0.0, 'sad': 99.056, 'surprise': 0.0, 'neutral': 0.051}",Medium Stress
test_2644_aligned.jpg,sad,"{'angry': 0.918, 'disgust': 0.0, 'fear': 28.271, 'happy': 16.691, 'sad': 53.502, 'surprise': 0.016, 'neutral': 0.602}",Undefined Stress
